name,oracle_id,cmc,type_line,mechanics_count,is_infinite_combo
Paradise Mantle,c1121b83-1ba2-473d-89c9-e3bbd4529072,0.0,Artifact — Equipment,1,True
Goblin Warrens,c1161505-1623-4475-a88e-2e48072cc2f1,3.0,Enchantment,2,True
"Minn, Wily Illusionist",d4212d44-d6a0-4c5b-9c54-bc90f36828dd,3.0,Legendary Creature — Gnome Wizard,1,True
Blight Mound,c4fe854e-8783-492e-bb2e-9f242ada8a5b,3.0,Enchantment,2,True
"Urabrask, Heretic Praetor",3fe61a65-b1c0-4d15-b379-e4ce22c96941,5.0,Legendary Creature — Phyrexian Praetor,3,True
The One Ring,3aa83ed2-f48b-4ce6-a614-2c54ddf50538,4.0,Legendary Artifact,4,True
"Ognis, the Dragon's Lash",a6e50e06-6d1d-457d-8fbb-ec9a866960c3,4.0,Legendary Creature — Lizard Warrior,3,True
Curator of Mysteries,04858b93-0a2a-44d0-942d-7fadf589cbb7,4.0,Creature — Sphinx,4,True
Gravecrawler,09ff28b1-b6c9-48e6-b12e-2f0e644f709f,1.0,Creature — Zombie,1,True
"Ghalta, Primal Hunger",b0b6be0c-41cf-4757-9f0e-87227b6ba6b3,12.0,Legendary Creature — Elder Dinosaur,2,True
Imotekh the Stormlord,425fea06-76ec-4cd9-bd3b-750504fd7fd2,4.0,Legendary Artifact Creature — Necron,2,True
"Gisela, the Broken Blade",f3e23d5e-bd88-4e7c-a3fb-db2a8cb05b22,4.0,Legendary Creature — Angel Horror,6,True
"Liliana, Dreadhorde General",5e958212-6a5b-4288-8d31-f1572619d7dc,6.0,Legendary Planeswalker — Liliana,1,True
Nevinyrral's Disk,96230edf-568a-47dd-b877-9d92aa58fac8,4.0,Artifact,1,True
Temur Battlecrier,fadf984c-c224-432a-87b9-b34f929b8409,3.0,Creature — Orc Ranger,1,True
The Sixth Doctor,49cb8d81-d8a0-4ae7-9750-6788a3e9c81b,6.0,Legendary Creature — Time Lord Doctor,1,True
Ancient Greenwarden,3bcf090c-e890-4a9f-a8aa-6079e4ec9947,6.0,Creature — Elemental,3,True
Invoke Calamity,5b3f041e-ad4a-47ea-bdc4-1be2353f2e18,5.0,Instant,2,True
Cloudshift,6879f5ce-7a1b-4606-bad1-885779b0d456,1.0,Instant,1,True
Greater Good,dc0593c2-ccb4-4648-a592-c5bcd121dc72,4.0,Enchantment,2,True
"Tazri, Stalwart Survivor",13a3e61d-c9ff-447d-9016-09a183b7af1d,3.0,Legendary Creature — Human Warrior,2,True
Temple of the False God,cfdd5dc6-593e-495a-8cfe-3a56b3c4c7df,0.0,Land,1,True
Mirari's Wake,852657c0-18a4-4b28-b9ae-7728acdb5044,5.0,Enchantment,1,True
"Luxior, Giada's Gift",2f9263d7-916f-4535-95d2-888ab73cf339,1.0,Legendary Artifact — Equipment,2,True
Conjurer's Closet,cd1eda60-53e4-44d0-9b2c-7a57395e291f,5.0,Artifact,1,True
"Junji, the Midnight Sky",78a48f4e-ba4c-4d8d-938a-9ddb342a885b,5.0,Legendary Creature — Dragon Spirit,2,True
Eternal Scourge,c8b0436e-16d2-4d48-a894-454d69a3743b,3.0,Creature — Eldrazi Horror,2,True
Zombie Infestation,bdce1af0-3643-4e77-88f9-320206a191d4,2.0,Enchantment,2,True
Victimize,240e85d3-e495-4877-8609-4b4056c402f7,3.0,Sorcery,1,True
Open the Graves,28778958-a1f9-4fea-b551-c193d1257f18,5.0,Enchantment,1,True
Pestilence,dafe63ef-f3d6-45e7-877a-573da92ba85e,4.0,Enchantment,1,True
"Mazirek, Kraul Death Priest",e0420f2c-d578-421e-ae75-e7dc5f70661a,5.0,Legendary Creature — Insect Shaman,2,True
Dawn's Reflection,362b7838-3b70-4a00-8c26-1c8b8a3b6acf,4.0,Enchantment — Aura,1,True
Riverchurn Monument,71c714a2-baa9-4082-bc8e-ceadbea231e0,2.0,Artifact,3,True
"Gev, Scaled Scorch",77b832a8-a3af-44fe-bc67-72510d292667,2.0,Legendary Creature — Lizard Mercenary,3,True
Sword of Feast and Famine,d0901053-6de0-46d0-9ee3-8d40510236c1,3.0,Artifact — Equipment,3,True
Fatestitcher,55765934-07be-4f03-a2e8-8292c0b601ae,4.0,Creature — Zombie Wizard,5,True
Clockspinning,3e1b32a9-27a4-4550-a644-ebe254e1f512,1.0,Instant,3,True
"Sméagol, Helpful Guide",6b974499-bf1c-4e5b-a72c-c72220f4e591,3.0,Legendary Creature — Halfling Horror,1,True
Disa the Restless,283bfc53-afd3-4d21-b7d5-5baba4232422,5.0,Legendary Creature — Human Scout,1,True
"Delina, Wild Mage",8d57dadb-c689-4691-b331-aba15daf46ff,4.0,Legendary Creature — Elf Shaman,2,True
Strands of Night,0e8ae1f7-8926-414a-8434-db0b0f877505,4.0,Enchantment,1,True
"Rakdos, Lord of Riots",143a269a-b9ee-48ba-bd7b-4aa46eb36778,4.0,Legendary Creature — Demon,3,True
Lotus Petal,32e5339e-9e4f-46f8-b305-f9d6d3ba8bb5,0.0,Artifact,1,True
Dance of Many,72e1a239-11a7-4dbe-b093-65d395e3ccc9,2.0,Enchantment,3,True
Stonecloaker,b2d597f4-162f-4adc-9dc9-6d44815b7a68,3.0,Creature — Gargoyle,3,True
Brass's Bounty,63b0538e-aa94-4e23-adf1-704cbf5bc3e5,7.0,Sorcery,3,True
Helm of Awakening,f2fcef65-4873-4b1f-a257-b8648097c990,2.0,Artifact,1,True
Dawn's Reflection,362b7838-3b70-4a00-8c26-1c8b8a3b6acf,4.0,Enchantment — Aura,1,True
Grave Titan,f3abd4d1-a975-4e85-8684-aa0fce029670,6.0,Creature — Giant,2,True
Goblin Recruiter,792e1072-00bf-4f63-b956-5f20cdf09f11,2.0,Creature — Goblin,2,True
Celestial Mantle,7417bc73-a75a-4c3a-88d2-17b43e225c2c,6.0,Enchantment — Aura,2,True
Dualcaster Mage,8eb7c0a5-6190-40de-b473-2d1daa3bbe28,3.0,Creature — Human Wizard,1,True
Overgrown Battlement,585f62dc-4461-42f1-a3a4-b19a1e550d2d,2.0,Creature — Wall,1,True
Hullbreaker Horror,d4a84e78-d9b9-4c67-8a4b-4329e65f0f15,7.0,Creature — Kraken Horror,2,True
Elvish Aberration,1d25b831-c1de-4f79-bbb3-1582eda96452,6.0,Creature — Elf Mutant,7,True
Forensic Researcher,75e7f7c7-fa98-497b-bf5e-8f74571e190c,3.0,Creature — Merfolk Detective,4,True
Juniper Order Ranger,18ca77c9-e7d2-4afc-a72b-98772578fad7,5.0,Creature — Human Knight Ranger,1,True
City on Fire,41eec4e8-92d3-4f98-9346-3a3e3cc602ce,8.0,Enchantment,3,True
Dark Depths,c9b82110-7dfd-4617-9399-9510be449043,0.0,Legendary Snow Land,5,True
"Tatyova, Benthic Druid",0715e860-3b3b-4331-9718-207973e94fee,5.0,Legendary Creature — Merfolk Druid,1,True
Dragon Tempest,b9bacb46-fd1d-459b-81c2-d7d08fe73848,2.0,Enchantment,2,True
Moltensteel Dragon,dc2d67bb-29b3-43d7-8ebf-2100c5287bbf,6.0,Artifact Creature — Phyrexian Dragon,1,True
Journey to Nowhere,2bfec482-be0d-4768-84e7-1c2c74ea1373,2.0,Enchantment,1,True
Eternal Scourge,c8b0436e-16d2-4d48-a894-454d69a3743b,3.0,Creature — Eldrazi Horror,2,True
Concordant Crossroads,ff01b408-6d17-40a3-9efd-a1b341ec1307,1.0,World Enchantment,1,True
Kroxa and Kunoros,56679f06-982b-4f33-9e48-ecc64c802393,6.0,Legendary Creature — Elder Giant Dog,4,True
Death Baron,99024aa8-5687-4d38-8a4b-feef42d6c1ff,3.0,Creature — Zombie Wizard,2,True
One with the Multiverse,06bb4272-25d1-46db-8585-15f919267e1e,8.0,Enchantment,2,True
"Omnath, Locus of Creation",cd133d30-51ff-4114-a7d7-029345f0f0d7,4.0,Legendary Creature — Elemental,1,True
"Rakdos, the Muscle",e2c141af-925e-42bd-8d83-e1a71f4c9794,5.0,Legendary Creature — Demon Mercenary,9,True
Scrap Welder,4ebce651-ef95-4a96-b720-a23757d641c8,3.0,Creature — Goblin Artificer,2,True
Robaran Mercenaries,1d8c8c71-d569-450d-adc1-1a1b9aea0123,4.0,Creature — Human Mercenary,1,True
Mana Vault,736892cb-a34b-4bb9-b56c-e26e3db207a2,1.0,Artifact,1,True
"Totentanz, Swarm Piper",cfa46f8f-b3ec-4ee0-acdd-622f3177e02a,3.0,Legendary Creature — Human Warlock Bard,2,True
Anger,eaabd151-2160-4bff-82c0-3fa88659be98,4.0,Creature — Incarnation,1,True
"Othelm, Sigardian Outcast",4ee401bf-dc86-41a9-84f9-57aa0a314d08,3.0,Legendary Creature — Human,1,True
Mass Hysteria,4500131b-7417-4f30-a1b0-97d51b2e6458,1.0,Enchantment,1,True
Field of Ruin,f825c98f-a327-440b-8c0d-ebe02e23bfb7,0.0,Land,2,True
Seismic Assault,8ad4f2fe-6d98-4279-a331-3817d40ae46d,3.0,Enchantment,1,True
There and Back Again,de4e5120-b958-4dcb-ad78-d0f726b7a881,5.0,Enchantment — Saga,7,True
Grand Abolisher,c749f23c-40c0-4159-b84c-a70cbb062c14,2.0,Creature — Human Cleric,2,True
Scythe of the Wretched,9dc26b9f-3b02-46f2-88f8-eb6dffa04ee5,2.0,Artifact — Equipment,2,True
Imperious Perfect,3fa71348-fa4d-4f39-a451-cf1570591991,3.0,Creature — Elf Warrior,1,True
Ghirapur Orrery,c6bb3a58-131a-4d7b-8c07-173a7de23b06,4.0,Artifact,1,True
Olivia's Dragoon,a5019399-91a8-4233-b16f-399718c4be9c,2.0,Creature — Vampire Berserker,2,True
Xathrid Necromancer,a6b38874-c8be-47f7-a656-ba49ec9e967f,3.0,Creature — Human Wizard,1,True
Cleansing Nova,aff34f28-f707-4458-8af3-1bd5b13a6b10,5.0,Sorcery,1,True
Out of Time,8491de1e-dc37-4a89-b4f7-56a2c668f0fc,3.0,Enchantment,4,True
Timestream Navigator,d0896996-ee31-402e-b642-4e7cca4929fe,2.0,Creature — Human Pirate Wizard,2,True
Sword of the Paruns,cc33444e-da8c-4af5-b3ed-552e91b0e656,4.0,Artifact — Equipment,3,True
Animate Dead,c0d8fef4-65f4-4769-982d-b397d2b7e977,2.0,Enchantment — Aura,2,True
"Ob Nixilis, the Hate-Twisted",88cd12e5-ca89-4176-96fd-320fe2ccd087,5.0,Legendary Planeswalker — Nixilis,1,True
Changeling Outcast,a61ef0cc-1da9-49f9-b0dc-01cf9f6205be,1.0,Creature — Shapeshifter,1,True
Drowner of Secrets,a5ce3fb6-9c70-4433-a079-467c911bfd4d,3.0,Creature — Merfolk Wizard,2,True
Crime Novelist,5996b1d0-7fe3-4fec-8730-9db901d887b1,3.0,Creature — Goblin Bard,2,True
Victimize,240e85d3-e495-4877-8609-4b4056c402f7,3.0,Sorcery,1,True
Forsworn Paladin,d3564614-4463-4683-83f0-07561ab3431c,1.0,Creature — Human Knight,5,True
Entomb,299fc083-0834-4064-8344-f895aff68867,1.0,Instant,1,True
Stuffy Doll,499dceab-1890-49c8-b35d-b059a1dc950f,5.0,Artifact Creature — Construct,1,True
Quillspike,b8c748ed-7ba2-4f92-a9de-5080382c2fc2,3.0,Creature — Beast,1,True
"Samut, Voice of Dissent",b1eee275-5106-4c8d-a497-d7945ad81d74,5.0,Legendary Creature — Human Warrior,6,True
Master of Waves,07d40173-53e7-4328-a3b0-6214d93855b6,4.0,Creature — Merfolk Wizard,2,True
Grand Architect,7af1d7f9-058a-4ccb-96b7-fc391b615c09,3.0,Creature — Vedalken Artificer,3,True
Thousand-Year Storm,dd4cf149-2fae-40e5-b50b-639f6bcec65e,6.0,Enchantment,1,True
Junktroller,6ef46fd7-82db-45d3-b02e-7312384577f3,4.0,Artifact Creature — Golem,1,True
Safehold Elite,68ca91ba-31fb-47e0-9b32-e4f3504cbbca,2.0,Creature — Elf Scout,2,True
Commander's Sphere,0b67c4e2-f88b-4e01-85a1-9d5f5b8db13b,3.0,Artifact,1,True
Blood Pet,e05c6c80-a91a-45e0-b991-0014fd5a6472,1.0,Creature — Thrull,1,True
Delaying Shield,e03b553a-3d0d-453e-ad3e-f7d4b9fb2624,4.0,Enchantment,1,True
Heartless Summoning,fa1be67e-a07e-42ce-88be-446acd643dc6,2.0,Enchantment,1,True
Ninja of the Deep Hours,1f3c2b00-0000-4ae1-9650-9553accac52e,4.0,Creature — Human Ninja,1,True
"Azusa, Lost but Seeking",6c2c8bf3-9bf8-4a86-89d3-3bb36260dc51,3.0,Legendary Creature — Human Monk,1,True
Karmic Guide,8c31fec9-e4b3-4761-990e-7be38eb05604,5.0,Creature — Angel Spirit,4,True
Whirler Rogue,7060f2c8-fca0-4b7a-bddf-37682f434596,4.0,Creature — Human Rogue Artificer,3,True
"Kamahl, Fist of Krosa",8b21146d-3e92-46e7-b5d9-8240fba5088e,6.0,Legendary Creature — Human Druid,1,True
Asmoranomardicadaistinaculdacar,1f74e26f-5cf3-4b0e-bcc6-f858599474fc,0.0,Legendary Creature — Human Wizard,4,True
Wall of Reverence,0810983f-818a-43e6-a7b5-ebe0bc8b9f6a,4.0,Creature — Spirit Wall,2,True
"Zirda, the Dawnwaker",7b515c56-7b1e-42a8-82b0-1b30201fb162,3.0,Legendary Creature — Elemental Fox,2,True
Lotus Cobra,8ad91f64-ccab-4edc-bd54-b2ee9267d614,2.0,Creature — Snake,1,True
Door to Nothingness,b919cca5-88c0-4104-b54e-49644fbf78a5,5.0,Artifact,1,True
Old Gnawbone,dff3f4c7-f792-4ca3-9b0a-0738e70664d9,7.0,Legendary Creature — Dragon,3,True
"Mazirek, Kraul Death Priest",e0420f2c-d578-421e-ae75-e7dc5f70661a,5.0,Legendary Creature — Insect Shaman,2,True
Lotus Field,134d5b82-7940-4b33-a922-7f9d1f403e50,0.0,Land,2,True
Boros Charm,2679d0dd-ba30-4a1c-b6a0-b3ac6c790496,2.0,Instant,3,True
"Aeve, Progenitor Ooze",44600a74-9584-488b-a342-2fccd8fa7599,5.0,Legendary Creature — Ooze,3,True
Rule of Law,53e88e64-6f82-4154-a66e-6aeb0154b368,3.0,Enchantment,1,True
Wirewood Lodge,1275653f-de4e-4fe9-aad8-88555fa11680,0.0,Land,1,True
Arid Mesa,c5acf2a5-40f4-433d-a74d-1cb56c521464,0.0,Land,2,True
Oracle of Mul Daya,6c5b02eb-7829-436a-8555-fea200e4b67f,4.0,Creature — Elf Shaman,1,True
"Zada, Hedron Grinder",9f7d5e1c-bf5b-4ab9-bd6e-2627b4d22b36,4.0,Legendary Creature — Goblin Ally,1,True
"Niv-Mizzet, the Firemind",959acb66-84ca-4535-bca2-ad591895735e,6.0,Legendary Creature — Dragon Wizard,1,True
Saproling Burst,7b31ecf8-5266-4376-ace0-8b873706c4ea,5.0,Enchantment,5,True
"Tasha, the Witch Queen",863a148c-596a-492b-b68e-3e1cbfcb140f,5.0,Legendary Planeswalker — Tasha,4,True
Lotus Petal,32e5339e-9e4f-46f8-b305-f9d6d3ba8bb5,0.0,Artifact,1,True
Goblin Warchief,39882df0-c20f-469d-94ba-1617224e71a1,3.0,Creature — Goblin Warrior,2,True
Greater Good,dc0593c2-ccb4-4648-a592-c5bcd121dc72,4.0,Enchantment,2,True
Chameleon Colossus,7b8f1458-c638-4907-9363-f7cc22d04605,4.0,Creature — Shapeshifter,2,True
Witch's Oven,8fa0fe02-2452-4386-8e0c-165757b0f0a3,1.0,Artifact,3,True
Purity,23ef92b0-2298-4e8d-bf64-46d096c84a9d,6.0,Creature — Elemental Incarnation,2,True
"Kokusho, the Evening Star",cf631c93-b7fb-4e4f-b405-3778c15b1117,6.0,Legendary Creature — Dragon Spirit,1,True
Silence,8aed54cb-d1bb-45ad-adbe-38e55d84ff31,1.0,Instant,1,True
Voyaging Satyr,bce18f34-848e-4dd2-9a38-6084c0695f78,2.0,Creature — Satyr Druid,1,True
Utopia Sprawl,00d8efa6-a2d9-4249-8da7-b45173675329,1.0,Enchantment — Aura,1,True
Everflowing Chalice,0a79237e-0811-4a8a-bd4d-db3ca91bff22,0.0,Artifact,3,True
Chocobo Racetrack,7522f7fd-6fda-4ed3-9131-21bf91616a73,5.0,Artifact,2,True
Hellraiser Goblin,c30e89fa-8993-468d-b2ee-093c3950f520,3.0,Creature — Goblin Berserker,1,True
Mystical Tutor,fb81f95c-70f8-4eb7-8d15-15d0ae23ec03,1.0,Instant,2,True
Lord of the Accursed,3f372107-6c52-4f1f-8bf0-7b3fa21b2cae,3.0,Creature — Zombie,1,True
Mirari's Wake,852657c0-18a4-4b28-b9ae-7728acdb5044,5.0,Enchantment,1,True
"Emry, Lurker of the Loch",da3e7d3d-2ca0-40c3-9602-fca37c92f507,3.0,Legendary Creature — Merfolk Wizard,3,True
Silence,8aed54cb-d1bb-45ad-adbe-38e55d84ff31,1.0,Instant,1,True
"Éowyn, Shieldmaiden",98a2a642-a30a-43e7-b47f-4776c22d1cb0,5.0,Legendary Creature — Human Knight,4,True
Rampaging Baloths,2d3e6549-6cc6-434f-a189-ba3b55e64c34,6.0,Creature — Beast,3,True
Ancient Stone Idol,5f981cca-5cd9-49e4-ab1a-bbbf6fc7e737,10.0,Artifact Creature — Golem,4,True
Blighted Woodland,02679a2e-303d-412f-87d8-0a37a8ca259c,0.0,Land,2,True
Enthusiastic Mechanaut,c9722086-23e8-43dc-8a8c-541ff6962318,2.0,Artifact Creature — Goblin Artificer,2,True
"Bhaal, Lord of Murder",0d2dd78c-103c-4286-a3a1-e471dc77ed91,5.0,Legendary Creature — God,3,True
Wirewood Lodge,1275653f-de4e-4fe9-aad8-88555fa11680,0.0,Land,1,True
Primeval Protector,a9581345-87dc-4fbd-acc1-bb629f2cf40f,11.0,Creature — Avatar,2,True
"Savra, Queen of the Golgari",641db975-cf94-44c6-a391-f540a952e0d8,4.0,Legendary Creature — Elf Shaman,1,True
Duke Ulder Ravengard,792b9752-2d46-48ca-abdd-408a787612da,6.0,Legendary Creature — Human Noble Soldier,4,True
Pathway Arrows,cb15bcc7-151f-44a4-90ee-2d39d8fd5299,1.0,Artifact — Equipment,2,True
Nazgûl,48a62778-7c11-486f-a0e1-020c283a7ef9,3.0,Creature — Wraith Knight,2,True
Archangel of Thune,4f2d4538-dc1d-4c09-964b-b0d7c240fb7d,5.0,Creature — Angel,3,True
Thousand-Faced Shadow,98636623-bbc6-4935-a2bb-2234691eb6d8,1.0,Creature — Human Ninja,3,True
Savvy Hunter,602132c2-8ee8-41f8-bfac-cb17d32203f5,3.0,Creature — Human Warrior,3,True
Undercover Operative,0bd57503-b544-45f8-bcd2-f5b2170010f6,4.0,Creature — Shapeshifter Rogue,1,True
Prismari Command,fa3e28b1-131c-4223-81e0-18dfbab22c26,3.0,Instant,2,True
Tireless Tracker,e6555cca-e608-4c87-b835-9cd47fd1f543,3.0,Creature — Human Scout,5,True
Manifold Key,370c37f7-2484-40e8-8fd9-c10cf6f5d5f2,1.0,Artifact,1,True
"Azami, Lady of Scrolls",0f8b97fe-3e5e-47c2-9a9d-7f77482aa159,5.0,Legendary Creature — Human Wizard,1,True
Mirkwood Bats,0636b6c3-0662-420a-b30d-f0a14e7c512d,4.0,Creature — Bat,3,True
Builder's Talent,0b19082c-8f80-448b-9e1b-0f324a159409,2.0,Enchantment — Class,3,True
Shifting Woodland,7c2a4fe5-43e8-4e20-bef2-0278d18afc4b,0.0,Land,2,True
"Slimefoot, the Stowaway",fd541139-de13-4b32-93ba-070ecf711d33,3.0,Legendary Creature — Fungus,1,True
Kiora's Follower,22c044ad-77d7-4c93-953d-e2daa9686ff7,2.0,Creature — Merfolk,1,True
Fiendish Duo,ab0dfae5-b9d4-417b-8a0d-2525ae3a73b9,6.0,Creature — Devil,2,True
Yavimaya Elder,7fd4c452-07f2-492c-9c78-d1c6362d9eec,3.0,Creature — Human Druid,3,True
Fleetfoot Panther,d99e8f94-4a8a-42a1-b5d0-2b08cacb8676,3.0,Creature — Cat,1,True
Ulvenwald Mysteries,6588ea9a-658f-40d9-a64b-3a418ab81183,3.0,Enchantment,3,True
Oltec Matterweaver,3cb91696-242f-4e91-806b-61b1bb45a20c,3.0,Creature — Human Artificer,2,True
Alrund's Epiphany,bc842838-1993-4480-b8fe-f9d9f2dee7a4,7.0,Sorcery,5,True
"Kiki-Jiki, Mirror Breaker",a34b7416-cfe3-4a1e-a8c1-a3056b747519,5.0,Legendary Creature — Goblin Shaman,3,True
"Will, Scion of Peace",4ecb8653-db8c-468a-853d-420ff62a7a8a,3.0,Legendary Creature — Human Wizard,3,True
"Luxior, Giada's Gift",2f9263d7-916f-4535-95d2-888ab73cf339,1.0,Legendary Artifact — Equipment,2,True
Another Round,8095ca78-db19-4724-a6ff-eacc85fa2274,3.0,Sorcery,1,True
"Greensleeves, Maro-Sorcerer",2ac2d483-2d2a-4912-8db4-04a5a2080831,5.0,Legendary Creature — Elemental,3,True
"Kambal, Profiteering Mayor",619e0686-e88c-4238-8364-75395e733533,3.0,Legendary Creature — Human Advisor,1,True
Skirk Prospector,c18013e4-0b99-44e3-a2b2-027ace68723a,1.0,Creature — Goblin,1,True
Agate Instigator,e1a2bd31-b800-47cd-8866-1b849a601b09,2.0,Creature — Lizard Rogue,3,True
Metamorphosis Fanatic,017aa9b3-a8ea-4588-9c50-e914a7d8e4ee,6.0,Creature — Human Cleric,4,True
"Unctus, Grand Metatect",54c18f09-5c5a-46e7-9f66-ff91bc12537c,3.0,Legendary Artifact Creature — Phyrexian Vedalken,2,True
Liliana Vess,a6c05941-2cfb-4dac-a7c0-ab808187eb7c,5.0,Legendary Planeswalker — Liliana,1,True
Feldon of the Third Path,be094704-5232-4b10-beeb-aa9bbfae063d,3.0,Legendary Creature — Human Artificer,3,True
Command Beacon,7e8c2a18-e404-40ff-a9e0-ec3eeb6d576e,0.0,Land,1,True
Stasis,a8cf1379-0195-4e11-b994-481ef1284245,2.0,Enchantment,2,True
Poison-Tip Archer,d0e810bb-5f38-4045-a718-30d423c05659,4.0,Creature — Elf Archer,4,True
Spike Feeder,5b147eab-39dd-4c2a-8f59-d778037788aa,3.0,Creature — Spike,1,True
Cleansing Nova,aff34f28-f707-4458-8af3-1bd5b13a6b10,5.0,Sorcery,1,True
Unwinding Clock,153fac93-5d2b-4348-a468-a5eef6a12da3,4.0,Artifact,1,True
Angrath's Marauders,2d4976d4-649c-4d42-ac5a-ada4b46a480c,7.0,Creature — Human Pirate,1,True
"Ketramose, the New Dawn",de41ad94-b9d7-4c2b-bfa6-394d18737228,3.0,Legendary Creature — God,4,True
Samwise the Stouthearted,0e26b429-0469-474a-818a-2d4696c38a05,2.0,Legendary Creature — Halfling Peasant,1,True
"Brago, King Eternal",fcb0c7db-bd07-4c25-b7f8-b6c207e4f6be,4.0,Legendary Creature — Spirit Noble,2,True
Altar of Dementia,d64e9152-ef24-4394-aeb0-9c3befc56549,2.0,Artifact,2,True
Hellkite Tyrant,d9b066ff-9519-415c-ae17-bfea703c9889,6.0,Creature — Dragon,2,True
Mana Vault,736892cb-a34b-4bb9-b56c-e26e3db207a2,1.0,Artifact,1,True
Mysterious Limousine,864a9276-2fec-49b3-bc53-008608de5ab6,5.0,Artifact — Vehicle,2,True
"Toggo, Goblin Weaponsmith",d334717a-f3a8-4ffa-bdc9-44ae7bdcc772,3.0,Legendary Creature — Goblin Artificer,5,True
Coercive Recruiter,ad33530c-a8df-4c1c-a863-501e583290b6,5.0,Creature — Orc Pirate,2,True
Case of the Ransacked Lab,f85eea8f-5887-4921-a943-d15e0ad1e028,3.0,Enchantment — Case,2,True
Reset,4faa5a70-ac0c-4a29-8bec-218a35a29fdf,2.0,Instant,2,True
Worldly Tutor,e8863518-0bfa-49c3-8c6e-6c9116a81051,1.0,Instant,2,True
Beetleback Chief,f5c5f64c-6911-430c-a825-b32b96d39c7d,4.0,Creature — Goblin Warrior,1,True
"Aminatou, the Fateshifter",3a30089d-cd2d-49be-9b06-7a2454117692,3.0,Legendary Planeswalker — Aminatou,1,True
Rabble Rousing,2e420001-2b3d-4eb7-b01c-3a49d5e241c2,5.0,Enchantment,4,True
Out of Time,8491de1e-dc37-4a89-b4f7-56a2c668f0fc,3.0,Enchantment,4,True
Siege-Gang Commander,ddc7f59a-bbb1-4ba1-82c8-6813fd191940,5.0,Creature — Goblin,2,True
"Raggadragga, Goreguts Boss",a7641ee0-9c0d-4201-9827-a775ed03797c,4.0,Legendary Creature — Human Boar,3,True
Everflowing Chalice,0a79237e-0811-4a8a-bd4d-db3ca91bff22,0.0,Artifact,3,True
Experiment Kraj,93cfa771-067f-44ed-9e29-6caf698ee9aa,6.0,Legendary Creature — Ooze Mutant,1,True
Arid Mesa,c5acf2a5-40f4-433d-a74d-1cb56c521464,0.0,Land,2,True
Curator of Mysteries,04858b93-0a2a-44d0-942d-7fadf589cbb7,4.0,Creature — Sphinx,4,True
Life from the Loam,ac8fba34-512c-4f24-999a-ab72f1ce4acb,2.0,Sorcery,2,True
Foundry Inspector,18f22960-87ec-43cd-82ea-ec5cabf49ad3,3.0,Artifact Creature — Construct,1,True
"Clement, the Worrywort",57ce5ebd-cfac-4bb9-b010-04d0c285be27,3.0,Legendary Creature — Frog Druid,2,True
Fabrication Module,b057c8ff-f169-41cd-a594-026f1a6cb0f9,3.0,Artifact,1,True
Chittering Witch,8b1aa532-4f19-407e-83a5-13b3160ad8c2,4.0,Creature — Human Warlock,2,True
Old Gnawbone,dff3f4c7-f792-4ca3-9b0a-0738e70664d9,7.0,Legendary Creature — Dragon,3,True
Ebonblade Reaper,86fd4652-a629-429a-bf95-0b8724708a71,3.0,Creature — Human Cleric,2,True
Stonybrook Schoolmaster,7ef67bae-4af3-47b9-95d2-08f3c5a0b39d,3.0,Creature — Merfolk Wizard,1,True
Marina Vendrell's Grimoire,096eac52-00c2-4439-b2f3-ff555d15ec88,6.0,Legendary Artifact,2,True
One with the Kami,006f4a62-8590-4ca0-9f51-3aea26cd1a54,4.0,Enchantment — Aura,3,True
Wild Growth,706ae742-1807-44b7-a4fa-f2e26f61519a,1.0,Enchantment — Aura,1,True
Lotus Petal,32e5339e-9e4f-46f8-b305-f9d6d3ba8bb5,0.0,Artifact,1,True
"Jolene, the Plunder Queen",8215f4a2-7131-426b-ad9c-6427caabd715,4.0,Legendary Creature — Human Warrior,3,True
Flare of Duplication,f586ecb8-310c-4f40-a766-6a7ca46a254d,3.0,Instant,1,True
River Song,418ecbb7-b809-4639-a531-070b58b5b85e,3.0,Legendary Creature — Human Time Lord Rogue,1,True
"Arixmethes, Slumbering Isle",caeb39ee-f0bb-4305-9e8b-b30ba0a74c78,4.0,Legendary Creature — Kraken,2,True
"Anafenza, Kin-Tree Spirit",f7fa6ac0-70db-4586-b881-5a19db644dfb,2.0,Legendary Creature — Spirit Soldier,2,True
Zur the Enchanter,d7950018-d744-48a8-81aa-0d8384703f48,4.0,Legendary Creature — Human Wizard,2,True
Bontu's Monument,940ba435-7abc-40f8-a5af-c1c653b3284e,3.0,Legendary Artifact,1,True
Herald's Horn,c02c5547-b9c9-4b2d-9d12-e87bfba8f2d2,3.0,Artifact,2,True
Lightning Greaves,ca204b66-8d0c-431a-8d34-282f7c2d17da,2.0,Artifact — Equipment,3,True
Wrenn and Realmbreaker,4566fb92-448e-4b3f-9045-9d74323c35d1,3.0,Legendary Planeswalker — Wrenn,6,True
Headless Rider,d4fdacd7-3101-44e2-a880-dde7326137a4,3.0,Creature — Zombie,1,True
Puppeteer Clique,00e0b103-892c-49b3-836d-867fff197bbd,5.0,Creature — Faerie Wizard,5,True
Shield Sphere,df9ec9b0-be22-4136-923b-11a71ca4b6c2,0.0,Artifact Creature — Wall,2,True
Wall of Blood,b26c3563-d289-4ca3-8736-9d89e191a840,3.0,Creature — Wall,1,True
